,date,sitename,value,fips
186457,2020-28-03,Indpls-Washington Park,0.0,18097
186489,2020-28-03,Evansville-Buena Vista,0.0,18163
186494,2020-28-03,Terre Haute-Lafayette Ave,1.0,18167
186508,2020-28-03,"Clinton, Chancy Park",0.0,19045
186519,2020-28-03,PUBLIC HEALTH,0.0,19113
186520,2020-28-03,TAIT CUMMINS,0.0,19113
186524,2020-28-03,"Muscatine, Greenwood",0.0,19139
186526,2020-28-03,"Muscatine, High School East Campus",1.0,19139
186527,2020-28-03,"Muscatine, Musser Park",1.0,19139
186542,2020-28-03,"Davenport, 10th & Vine",0.0,19163
186546,2020-28-03,Lake Sugema,0.0,19177
186555,2020-28-03,Chanute,1.0,20133
186570,2020-28-03,PECK,0.0,20191
186575,2020-28-03,Cedar Bluff,0.0,20195
186580,2020-28-03,WY/KC,0.0,20209
186616,2020-28-03,WATSON,1.0,21111
186622,2020-28-03,Cannons Lane,1.0,21111
186632,2020-28-03,Firearms Training,0.0,21111
186699,2020-28-03,Chalmette Vista,0.0,22087
186719,2020-28-03,MICMAC,0.0,23003
186725,2020-28-03,Portland - Deering Oaks,0.0,23005
186733,2020-28-03,Acadia NP - McFarland,0.0,23009
186748,2020-28-03,Moran,0.0,24001
186749,2020-28-03,Horse Rock,1.0,24001
186752,2020-28-03,Riviera Beach,1.0,24003
186759,2020-28-03,Essex,0.0,24005
186772,2020-28-03,Horn Point,0.0,24019
186781,2020-28-03,Piney Run,0.0,24023
186798,2020-28-03,HU-Beltsville,0.0,24033
186813,2020-28-03,Fall River,0.0,25005
186831,2020-28-03,SPRINGFIELDSP,0.0,25013
186834,2020-28-03,WARE,0.0,25015
186842,2020-28-03,BOSTON-KENMORE,0.0,25025
186847,2020-28-03,Boston - Roxbury,0.0,25025
186854,2020-28-03,Worcester,0.0,25027
186876,2020-28-03,LANSING FILLEY ST,1.0,26065
186884,2020-28-03,GRAND RAPIDS,0.0,26081
186899,2020-28-03,MONROE STERLING ST PK,0.0,26115
186906,2020-28-03,WEST OLIVE,0.0,26139
186910,2020-28-03,PORT HURON,3.0,26147
186922,2020-28-03,ALLEN PARK,0.0,26163
186924,2020-28-03,DETROIT - SOUTHWEST ,0.0,26163
186932,2020-28-03,NMH48217,1.0,26163
186935,2020-28-03,DET POLICE 4TH,0.0,26163
186938,2020-28-03,TRINITY ST MARKS,0.0,26163
186940,2020-28-03,MILITARY PARK,0.0,26163
186949,2020-28-03,Blaine,0.0,27003
186970,2020-28-03,Minneapolis-Downtown,0.0,27053
187025,2020-28-03,Jackson NCORE,0.0,28049
187032,2020-28-03,PASCAGOULA,0.0,28059
187066,2020-28-03,Buick NE,2.0,29093
187069,2020-28-03,Troost,0.0,29095
187079,2020-28-03,"Herculaneum, Mott Street",0.0,29099
187085,2020-28-03,MTSP,0.0,29137
187098,2020-28-03,Rider Trail I-70,0.0,29189
187104,2020-28-03,BLAIR STREET,0.0,29510
187155,2020-28-03,Billings Coburn Rd,0.0,30111
187162,2020-28-03,NCORE,0.0,31055
187163,2020-28-03,16th and Whitmore,0.0,31055
187170,2020-28-03,Sheldon Station,0.0,31109
187201,2020-28-03,Jerome Mack,0.0,32003
187267,2020-28-03,Miller State Park,0.0,33011
187268,2020-28-03,Pembroke Exchange St,1.0,33013
187275,2020-28-03,Portsmouth,1.0,33015
187282,2020-28-03,Londonderry - Moose Hill,0.0,33015
187286,2020-28-03,Brigantine,0.0,34001
187294,2020-28-03,Camden Spruce St,0.0,34007
187303,2020-28-03,Newark Firehouse,0.0,34013
187308,2020-28-03,Bayonne,0.0,34017
187310,2020-28-03,Jersey City,0.0,34017
187327,2020-28-03,Chester,0.0,34027
187333,2020-28-03,Elizabeth,0.0,34039
187336,2020-28-03,Elizabeth Trailer,0.0,34039
187339,2020-28-03,Columbia,0.0,34041
187424,2020-28-03,BAYVIEW,0.0,37013
187425,2020-28-03,Southport DRR,0.0,37019
187429,2020-28-03,Skyland DRR,0.0,37021
187432,2020-28-03,LENOIR,0.0,37027
187449,2020-28-03,Durham Armory,0.0,37063
187458,2020-28-03,HATTIEAVEN,0.0,37067
187474,2020-28-03,Canton DRR,0.0,37087
187489,2020-28-03,JAMESVIL,0.0,37117
187506,2020-28-03,Semora DRR,0.0,37145
187524,2020-28-03,Millbrook NCore,0.0,37183
187533,2020-28-03,Lostwood NWR,0.0,38013
187538,2020-28-03,Bismarck Residential,0.0,38015
187543,2020-28-03,Fargo NW,0.0,38017
187548,2020-28-03,TRNP-NU,0.0,38053
187552,2020-28-03,Beulah North,3.0,38057
187557,2020-28-03,Hannover,1.0,38065
187562,2020-28-03,RYDER,0.0,38101
187564,2020-28-03,West Union,0.0,39001
187568,2020-28-03,Lima,0.0,39003
187571,2020-28-03,Conneaut,0.0,39007
187572,2020-28-03,Shadyside PSD,0.0,39013
187575,2020-28-03,Amanda  Elementary,0.0,39017
187576,2020-28-03,Yankee Road,0.0,39017
187577,2020-28-03,Made,2.0,39017
187586,2020-28-03,Mud Run,0.0,39023
187593,2020-28-03,East Liverpool,1.0,39029
187596,2020-28-03,St Theodosius,0.0,39035
187597,2020-28-03,Fire Station 13,0.0,39035
187604,2020-28-03,G.T.Craig,0.0,39035
187607,2020-28-03,Harvard Yards,2.0,39035
187619,2020-28-03,Columbus - Fairgrounds,0.0,39049
187624,2020-28-03,Cheshire,1.0,39053
187635,2020-28-03,Colerain,1.0,39061
187641,2020-28-03,Taft,0.0,39061
187647,2020-28-03,Steubenville,0.0,39081
187652,2020-28-03,Eastlake,0.0,39085
187656,2020-28-03,Painesville - JFS,0.0,39085
187662,2020-28-03,Ironton - ODOT,0.0,39087
187669,2020-28-03,Collins Park,0.0,39095
187681,2020-28-03,Youngstown - Oakhill,2.0,39099
187690,2020-28-03,Hackney,0.0,39115
187707,2020-28-03,East High School,0.0,39153
187710,2020-28-03,Akron NIFH/STEM,1.0,39153
187727,2020-28-03,STILWELL CASTNET & NCORE,1.0,40001
187748,2020-28-03,Kremlin,0.0,40047
187755,2020-28-03,Pryor,1.0,40097
187758,2020-28-03,Ft. Gibson,0.0,40101
187769,2020-28-03,North OKC,0.0,40109
187783,2020-28-03,Tulsa 0175,0.0,40143
187786,2020-28-03,Tulsa 0179,0.0,40143
187787,2020-28-03,Tulsa 0235,0.0,40143
187792,2020-28-03,Tulsa,0.0,40143
187828,2020-28-03,Portland - SE Lafayette,0.0,41051
187950,2020-28-03,NEW,0.0,42101
187951,2020-28-03,RIT,0.0,42101
187994,2020-28-03,Jenkins Avenue,0.0,45019
187998,2020-28-03,Cape Romain,0.0,45019
188011,2020-28-03,Greenville-ESC,0.0,45045
188017,2020-28-03,Irmo,0.0,45063
188021,2020-28-03,Parklane,0.0,45079
188031,2020-28-03,York Landfill,0.0,45091
188109,2020-28-03,Eastman Ross N Robinson,2.0,47163
188110,2020-28-03,Skyland Drive,0.0,47163
188303,2020-28-03,Underhill,0.0,50007
188310,2020-28-03,RUTLAND,0.0,50021
188321,2020-28-03,SHIRLEY PLANTATION,0.0,51036
188327,2020-28-03,FRANCONIA,0.0,51059
188341,2020-28-03,MATH & SCIENCE CTR,0.0,51087
188355,2020-28-03,EAST VINTON ELEMENTARY SCHOOL,0.0,51161
188360,2020-28-03,Rockingham,0.0,51165
188369,2020-28-03,HAMPTON,0.0,51650
188371,2020-28-03,NORFOLK - NOAA,0.0,51710
188387,2020-28-03,Cheeka Peak,0.0,53009
188410,2020-28-03,Seattle-Beacon Hill,0.0,53033
188426,2020-28-03,Anacortes-202 Ave (SO-AQS),0.0,53057
188466,2020-28-03,Bean,0.0,54057
188479,2020-28-03,GREEN BAY E HIGH,0.0,55009
188487,2020-28-03,MADISON EAST,0.0,55025
188493,2020-28-03,Horicon Wildlife Area,0.0,55027
188504,2020-28-03,POTAWATOMI ,0.0,55041
188527,2020-28-03,MILWAUKEE SER DNR,0.0,55079
188533,2020-28-03,RHINELANDER,0.0,55085
188570,2020-28-03,Sinclair In-Town,0.0,56007
188586,2020-28-03,Cheyenne NCore,0.0,56021
188616,2020-28-03,Moxa Arch,0.0,56037
188645,2020-28-03,Long Beach Signal Hill,0.0,84006
188659,2020-28-03,KS Hawaii,0.0,84015
188668,2020-28-03,East Chicago - Marina,1.0,84018
188681,2020-28-03,Reno4,0.0,84032
188687,2020-28-03,Lake Ilo,0.0,84038
188707,2020-28-03,Andrew Johnson Elem.,4.0,84047
188708,2020-28-03,Happy Hill,0.0,84047
188721,2020-28-03,Kaukauna,0.0,84055
188728,2020-28-03,Laramie County Mobile,0.0,84056
188733,2020-28-03,James Town Mobile,0.0,84056
188734,2020-28-03,Seedskadee,0.0,84056
188801,2020-29-03,NCore,0.0,02090
188818,2020-29-03,Miami Jones Ranch,5.0,04007
188819,2020-29-03,Miami Town Site,2.0,04007
188821,2020-29-03,Hayden,1.0,04007
188849,2020-29-03,Phoenix JLG Supersite,0.0,04013
188923,2020-29-03,Oakland West,0.0,06001
188956,2020-29-03,Concord,0.0,06013
188957,2020-29-03,Richmond - 7th St,0.0,06013
188961,2020-29-03,Bethel Island,0.0,06013
188966,2020-29-03,San Pablo - Rumrill,0.0,06013
188981,2020-29-03,Fresno - Garland,0.0,06019
189003,2020-29-03,Calexico - Ethel Street,0.0,06025
189019,2020-29-03,NCore - White Mountain Research Station - OVL,0.0,06027
189067,2020-29-03,Los Angeles - N. Main Street,0.0,06037
189088,2020-29-03,LAX-Hastings,0.0,06037
189191,2020-29-03,Riverside - Rubidoux,0.0,06065
189210,2020-29-03,Arden Arcade - Del Paso Manor,0.0,06067
189254,2020-29-03,Fontana - Arrow Highway,0.0,06071
189298,2020-29-03,Mesa 2 /Nipomo,0.0,06079
189387,2020-29-03,Vallejo,0.0,06095
189452,2020-29-03,Welby - 78th Ave. & Steele St.,0.0,08001
189459,2020-29-03,7004,0.0,08007
189466,2020-29-03,Denver - CAMP - 2105 Broadway,0.0,08031
189472,2020-29-03,La Casa NCORE - 4545 Navajo St.,0.0,08031
189482,2020-29-03,Colorado Springs - Highway 24,0.0,08041
189520,2020-29-03,Bridgeport,0.0,09001
189543,2020-29-03,Cornwall,0.0,09005
189551,2020-29-03,New Haven - Criscuolo Park,0.0,09009
189569,2020-29-03,LUMS 2,0.0,10003
189571,2020-29-03,Rte 9 Del. City,0.0,10003
189576,2020-29-03,BELLFNT2,0.0,10003
189581,2020-29-03,MLK,0.0,10003
189594,2020-29-03,McMillan NCORE,1.0,11001
189616,2020-29-03,NCORE,0.0,12011
189625,2020-29-03,Crystal River Preserve,2.0,12017
189631,2020-29-03,Kooker Park,0.0,12031
189635,2020-29-03,Cedar Bay,0.0,12031
189657,2020-29-03,EAST BAY,0.0,12057
189659,2020-29-03,APOLLO BEACH,0.0,12057
189664,2020-29-03,DAVIS ISLAND,0.0,12057
189688,2020-29-03,Port Manatee,0.0,12081
189711,2020-29-03,FBHWWTP,0.0,12089
189718,2020-29-03,Winter Park,0.0,12095
189740,2020-29-03,Sikes Elementary School,1.0,12105
189774,2020-29-03,Macon Forestry,0.0,13021
189777,2020-29-03,Savannah East President,0.0,13051
189780,2020-29-03,Savannah L&A,0.0,13051
189796,2020-29-03,South DeKalb,0.0,13089
189801,2020-29-03,Rome-Kraftsman,0.0,13115
189805,2020-29-03,United Ave,0.0,13121
189830,2020-29-03,Augusta,0.0,13245
189837,2020-29-03,Hawaii Volcanoes NP - Visitor's Center,0.0,15001
189839,2020-29-03,Hilo,2.0,15001
189841,2020-29-03,Kona,0.0,15001
189843,2020-29-03,Pahala,1.0,15001
189844,2020-29-03,Ocean View,1.0,15001
189846,2020-29-03,Mountain View,2.0,15001
189850,2020-29-03,Kapolei,0.0,15003
189854,2020-29-03,Honolulu,0.0,15003
189867,2020-29-03,St. Lukes Meridian,0.0,16001
189870,2020-29-03,Pocatello STP,2.0,16005
189885,2020-29-03,Soda Springs Monsanto,6.0,16029
189906,2020-29-03,Bondville,0.0,17019
190009,2020-29-03,New Albany,1.0,18043
190025,2020-29-03,Gary-IITRI,0.0,18089
190029,2020-29-03,Hammond-141st St,1.0,18089
190041,2020-29-03,Indpls-Harding St,0.0,18097
190047,2020-29-03,Indpls-Washington Park,0.0,18097
190079,2020-29-03,Evansville-Buena Vista,0.0,18163
190084,2020-29-03,Terre Haute-Lafayette Ave,1.0,18167
190098,2020-29-03,"Clinton, Chancy Park",0.0,19045
190109,2020-29-03,PUBLIC HEALTH,0.0,19113
190110,2020-29-03,TAIT CUMMINS,0.0,19113
190114,2020-29-03,"Muscatine, Greenwood",0.0,19139
190116,2020-29-03,"Muscatine, High School East Campus",0.0,19139
190117,2020-29-03,"Muscatine, Musser Park",0.0,19139
190132,2020-29-03,"Davenport, 10th & Vine",0.0,19163
190136,2020-29-03,Lake Sugema,0.0,19177
190145,2020-29-03,Chanute,1.0,20133
190160,2020-29-03,PECK,0.0,20191
190165,2020-29-03,Cedar Bluff,0.0,20195
190170,2020-29-03,WY/KC,0.0,20209
190206,2020-29-03,WATSON,2.0,21111
190212,2020-29-03,Cannons Lane,0.0,21111
190222,2020-29-03,Firearms Training,0.0,21111
190292,2020-29-03,Chalmette Vista,0.0,22087
190314,2020-29-03,MICMAC,0.0,23003
190320,2020-29-03,Portland - Deering Oaks,0.0,23005
190328,2020-29-03,Acadia NP - McFarland,0.0,23009
190343,2020-29-03,Moran,0.0,24001
190344,2020-29-03,Horse Rock,1.0,24001
190347,2020-29-03,Riviera Beach,1.0,24003
190354,2020-29-03,Essex,0.0,24005
190367,2020-29-03,Horn Point,0.0,24019
190376,2020-29-03,Piney Run,0.0,24023
190393,2020-29-03,HU-Beltsville,0.0,24033
190408,2020-29-03,Fall River,0.0,25005
190426,2020-29-03,SPRINGFIELDSP,0.0,25013
190429,2020-29-03,WARE,0.0,25015
190437,2020-29-03,BOSTON-KENMORE,0.0,25025
190442,2020-29-03,Boston - Roxbury,0.0,25025
190449,2020-29-03,Worcester,0.0,25027
190471,2020-29-03,LANSING FILLEY ST,1.0,26065
190479,2020-29-03,GRAND RAPIDS,0.0,26081
190494,2020-29-03,MONROE STERLING ST PK,0.0,26115
190501,2020-29-03,WEST OLIVE,0.0,26139
190505,2020-29-03,PORT HURON,0.0,26147
190517,2020-29-03,ALLEN PARK,0.0,26163
190519,2020-29-03,DETROIT - SOUTHWEST ,0.0,26163
190527,2020-29-03,NMH48217,0.0,26163
190530,2020-29-03,DET POLICE 4TH,0.0,26163
190533,2020-29-03,TRINITY ST MARKS,0.0,26163
190535,2020-29-03,MILITARY PARK,0.0,26163
190545,2020-29-03,Blaine,0.0,27003
190566,2020-29-03,Minneapolis-Downtown,0.0,27053
190621,2020-29-03,Jackson NCORE,0.0,28049
190628,2020-29-03,PASCAGOULA,0.0,28059
190662,2020-29-03,Buick NE,1.0,29093
190665,2020-29-03,Troost,0.0,29095
190675,2020-29-03,"Herculaneum, Mott Street",0.0,29099
190681,2020-29-03,MTSP,0.0,29137
190694,2020-29-03,Rider Trail I-70,0.0,29189
190700,2020-29-03,BLAIR STREET,0.0,29510
190748,2020-29-03,Billings Coburn Rd,0.0,30111
190755,2020-29-03,NCORE,0.0,31055
190756,2020-29-03,16th and Whitmore,3.0,31055
190763,2020-29-03,Sheldon Station,0.0,31109
190794,2020-29-03,Jerome Mack,0.0,32003
190860,2020-29-03,Miller State Park,0.0,33011
190861,2020-29-03,Pembroke Exchange St,1.0,33013
190868,2020-29-03,Portsmouth,0.0,33015
190875,2020-29-03,Londonderry - Moose Hill,0.0,33015
190879,2020-29-03,Brigantine,0.0,34001
190887,2020-29-03,Camden Spruce St,0.0,34007
190897,2020-29-03,Newark Firehouse,0.0,34013
190902,2020-29-03,Bayonne,0.0,34017
190904,2020-29-03,Jersey City,0.0,34017
190921,2020-29-03,Chester,0.0,34027
190927,2020-29-03,Elizabeth,0.0,34039
190930,2020-29-03,Elizabeth Trailer,0.0,34039
190933,2020-29-03,Columbia,0.0,34041
190964,2020-29-03,Bloomfield,0.0,35045
190972,2020-29-03,Substation,0.0,35045
191060,2020-29-03,BAYVIEW,1.0,37013
191061,2020-29-03,Southport DRR,0.0,37019
191065,2020-29-03,Skyland DRR,0.0,37021
191068,2020-29-03,LENOIR,0.0,37027
191086,2020-29-03,Durham Armory,0.0,37063
191098,2020-29-03,HATTIEAVEN,0.0,37067
191114,2020-29-03,Canton DRR,0.0,37087
191129,2020-29-03,JAMESVIL,0.0,37117
191146,2020-29-03,Semora DRR,1.0,37145
191162,2020-29-03,Millbrook NCore,0.0,37183
191171,2020-29-03,Lostwood NWR,1.0,38013
191176,2020-29-03,Bismarck Residential,0.0,38015
191181,2020-29-03,Fargo NW,1.0,38017
191186,2020-29-03,TRNP-NU,0.0,38053
191190,2020-29-03,Beulah North,2.0,38057
191195,2020-29-03,Hannover,1.0,38065
191199,2020-29-03,RYDER,0.0,38101
191201,2020-29-03,West Union,0.0,39001
191205,2020-29-03,Lima,0.0,39003
191208,2020-29-03,Conneaut,0.0,39007
191209,2020-29-03,Shadyside PSD,0.0,39013
191212,2020-29-03,Amanda  Elementary,0.0,39017
191213,2020-29-03,Yankee Road,3.0,39017
191214,2020-29-03,Made,1.0,39017
191223,2020-29-03,Mud Run,0.0,39023
191230,2020-29-03,East Liverpool,1.0,39029
191233,2020-29-03,St Theodosius,0.0,39035
191234,2020-29-03,Fire Station 13,1.0,39035
191241,2020-29-03,G.T.Craig,0.0,39035
191244,2020-29-03,Harvard Yards,1.0,39035
191256,2020-29-03,Columbus - Fairgrounds,0.0,39049
191261,2020-29-03,Cheshire,3.0,39053
191272,2020-29-03,Colerain,1.0,39061
191278,2020-29-03,Taft,0.0,39061
191284,2020-29-03,Steubenville,0.0,39081
191289,2020-29-03,Eastlake,0.0,39085
191293,2020-29-03,Painesville - JFS,0.0,39085
191299,2020-29-03,Ironton - ODOT,0.0,39087
191306,2020-29-03,Collins Park,0.0,39095
191318,2020-29-03,Youngstown - Oakhill,2.0,39099
191342,2020-29-03,East High School,0.0,39153
191345,2020-29-03,Akron NIFH/STEM,1.0,39153
191362,2020-29-03,STILWELL CASTNET & NCORE,0.0,40001
191383,2020-29-03,Kremlin,0.0,40047
191390,2020-29-03,Pryor,0.0,40097
191393,2020-29-03,Ft. Gibson,0.0,40101
191404,2020-29-03,North OKC,0.0,40109
191418,2020-29-03,Tulsa 0175,0.0,40143
191421,2020-29-03,Tulsa 0179,0.0,40143
191422,2020-29-03,Tulsa 0235,0.0,40143
191427,2020-29-03,Tulsa,0.0,40143
191463,2020-29-03,Portland - SE Lafayette,0.0,41051
191581,2020-29-03,NEW,0.0,42101
191582,2020-29-03,RIT,0.0,42101
191626,2020-29-03,Jenkins Avenue,0.0,45019
191630,2020-29-03,Cape Romain,0.0,45019
191643,2020-29-03,Greenville-ESC,0.0,45045
191649,2020-29-03,Irmo,0.0,45063
191653,2020-29-03,Parklane,0.0,45079
191663,2020-29-03,York Landfill,0.0,45091
191739,2020-29-03,Eastman Ross N Robinson,3.0,47163
191740,2020-29-03,Skyland Drive,0.0,47163
191933,2020-29-03,Underhill,0.0,50007
191940,2020-29-03,RUTLAND,0.0,50021
191951,2020-29-03,SHIRLEY PLANTATION,0.0,51036
191957,2020-29-03,FRANCONIA,0.0,51059
191971,2020-29-03,MATH & SCIENCE CTR,0.0,51087
191985,2020-29-03,EAST VINTON ELEMENTARY SCHOOL,0.0,51161
191990,2020-29-03,Rockingham,0.0,51165
191999,2020-29-03,HAMPTON,0.0,51650
192001,2020-29-03,NORFOLK - NOAA,0.0,51710
192017,2020-29-03,Cheeka Peak,0.0,53009
192040,2020-29-03,Seattle-Beacon Hill,0.0,53033
192056,2020-29-03,Anacortes-202 Ave (SO-AQS),0.0,53057
192097,2020-29-03,Bean,0.0,54057
192110,2020-29-03,GREEN BAY E HIGH,0.0,55009
192118,2020-29-03,MADISON EAST,0.0,55025
192124,2020-29-03,Horicon Wildlife Area,0.0,55027
192134,2020-29-03,POTAWATOMI ,0.0,55041
192156,2020-29-03,MILWAUKEE SER DNR,0.0,55079
192162,2020-29-03,RHINELANDER,0.0,55085
192199,2020-29-03,Sinclair In-Town,0.0,56007
192215,2020-29-03,Cheyenne NCore,0.0,56021
192245,2020-29-03,Moxa Arch,0.0,56037
192273,2020-29-03,Long Beach Signal Hill,0.0,84006
192287,2020-29-03,KS Hawaii,0.0,84015
192296,2020-29-03,East Chicago - Marina,0.0,84018
192309,2020-29-03,Reno4,0.0,84032
192315,2020-29-03,Lake Ilo,0.0,84038
192336,2020-29-03,Andrew Johnson Elem.,7.0,84047
192337,2020-29-03,Happy Hill,0.0,84047
192350,2020-29-03,Kaukauna,0.0,84055
192357,2020-29-03,Laramie County Mobile,0.0,84056
192362,2020-29-03,James Town Mobile,0.0,84056
192363,2020-29-03,Seedskadee,0.0,84056
192431,2020-30-03,NCore,2.0,02090
192448,2020-30-03,Miami Jones Ranch,3.0,04007
192449,2020-30-03,Miami Town Site,2.0,04007
192451,2020-30-03,Hayden,1.0,04007
192479,2020-30-03,Phoenix JLG Supersite,0.0,04013
192551,2020-30-03,Oakland West,0.0,06001
192584,2020-30-03,Concord,0.0,06013
192585,2020-30-03,Richmond - 7th St,0.0,06013
192589,2020-30-03,Bethel Island,0.0,06013
192594,2020-30-03,San Pablo - Rumrill,0.0,06013
192609,2020-30-03,Fresno - Garland,0.0,06019
192630,2020-30-03,Calexico - Ethel Street,0.0,06025
192646,2020-30-03,NCore - White Mountain Research Station - OVL,0.0,06027
192694,2020-30-03,Los Angeles - N. Main Street,0.0,06037
192715,2020-30-03,LAX-Hastings,0.0,06037
192818,2020-30-03,Riverside - Rubidoux,0.0,06065
192837,2020-30-03,Arden Arcade - Del Paso Manor,0.0,06067
192880,2020-30-03,Fontana - Arrow Highway,0.0,06071
192922,2020-30-03,Mesa 2 /Nipomo,0.0,06079
193011,2020-30-03,Vallejo,0.0,06095
193074,2020-30-03,Welby - 78th Ave. & Steele St.,0.0,08001
193081,2020-30-03,7004,0.0,08007
193088,2020-30-03,Denver - CAMP - 2105 Broadway,0.0,08031
193094,2020-30-03,La Casa NCORE - 4545 Navajo St.,0.0,08031
193102,2020-30-03,Colorado Springs - Highway 24,0.0,08041
193144,2020-30-03,Bridgeport,0.0,09001
193167,2020-30-03,Cornwall,0.0,09005
193175,2020-30-03,New Haven - Criscuolo Park,0.0,09009
193193,2020-30-03,LUMS 2,0.0,10003
193195,2020-30-03,Rte 9 Del. City,0.0,10003
193200,2020-30-03,BELLFNT2,0.0,10003
193205,2020-30-03,MLK,0.0,10003
193218,2020-30-03,McMillan NCORE,0.0,11001
193240,2020-30-03,NCORE,0.0,12011
193249,2020-30-03,Crystal River Preserve,2.0,12017
193255,2020-30-03,Kooker Park,0.0,12031
193259,2020-30-03,Cedar Bay,1.0,12031
193281,2020-30-03,EAST BAY,0.0,12057
193283,2020-30-03,APOLLO BEACH,0.0,12057
193288,2020-30-03,DAVIS ISLAND,0.0,12057
193312,2020-30-03,Port Manatee,0.0,12081
193335,2020-30-03,FBHWWTP,2.0,12089
193342,2020-30-03,Winter Park,0.0,12095
193364,2020-30-03,Sikes Elementary School,0.0,12105
193397,2020-30-03,Macon Forestry,0.0,13021
193400,2020-30-03,Savannah East President,2.0,13051
193403,2020-30-03,Savannah L&A,0.0,13051
193421,2020-30-03,South DeKalb,0.0,13089
193426,2020-30-03,Rome-Kraftsman,0.0,13115
193430,2020-30-03,United Ave,0.0,13121
193455,2020-30-03,Augusta,0.0,13245
193462,2020-30-03,Hawaii Volcanoes NP - Visitor's Center,0.0,15001
193464,2020-30-03,Hilo,2.0,15001
193466,2020-30-03,Kona,0.0,15001
193468,2020-30-03,Pahala,1.0,15001
193469,2020-30-03,Ocean View,1.0,15001
193471,2020-30-03,Mountain View,2.0,15001
193475,2020-30-03,Kapolei,0.0,15003
193479,2020-30-03,Honolulu,0.0,15003
193492,2020-30-03,St. Lukes Meridian,0.0,16001
193495,2020-30-03,Pocatello STP,6.0,16005
193510,2020-30-03,Soda Springs Monsanto,3.0,16029
193531,2020-30-03,Bondville,0.0,17019
193632,2020-30-03,New Albany,1.0,18043
193647,2020-30-03,Gary-IITRI,7.0,18089
193651,2020-30-03,Hammond-141st St,1.0,18089
193663,2020-30-03,Indpls-Harding St,0.0,18097
193669,2020-30-03,Indpls-Washington Park,0.0,18097
193700,2020-30-03,Evansville-Buena Vista,0.0,18163
193705,2020-30-03,Terre Haute-Lafayette Ave,1.0,18167
193719,2020-30-03,"Clinton, Chancy Park",0.0,19045
193730,2020-30-03,PUBLIC HEALTH,0.0,19113
193731,2020-30-03,TAIT CUMMINS,0.0,19113
193735,2020-30-03,"Muscatine, Greenwood",0.0,19139
193737,2020-30-03,"Muscatine, High School East Campus",0.0,19139
193738,2020-30-03,"Muscatine, Musser Park",0.0,19139
193753,2020-30-03,"Davenport, 10th & Vine",0.0,19163
193757,2020-30-03,Lake Sugema,0.0,19177
193766,2020-30-03,Chanute,1.0,20133
193781,2020-30-03,PECK,0.0,20191
193786,2020-30-03,Cedar Bluff,0.0,20195
193791,2020-30-03,WY/KC,0.0,20209
193827,2020-30-03,WATSON,1.0,21111
193833,2020-30-03,Cannons Lane,0.0,21111
193843,2020-30-03,Firearms Training,0.0,21111
193913,2020-30-03,Chalmette Vista,0.0,22087
193935,2020-30-03,MICMAC,0.0,23003
193941,2020-30-03,Portland - Deering Oaks,0.0,23005
193949,2020-30-03,Acadia NP - McFarland,0.0,23009
193964,2020-30-03,Moran,0.0,24001
193965,2020-30-03,Horse Rock,1.0,24001
193968,2020-30-03,Riviera Beach,2.0,24003
193975,2020-30-03,Essex,0.0,24005
193988,2020-30-03,Horn Point,0.0,24019
193997,2020-30-03,Piney Run,0.0,24023
194014,2020-30-03,HU-Beltsville,0.0,24033
194029,2020-30-03,Fall River,0.0,25005
194047,2020-30-03,SPRINGFIELDSP,0.0,25013
194050,2020-30-03,WARE,0.0,25015
194058,2020-30-03,BOSTON-KENMORE,0.0,25025
194063,2020-30-03,Boston - Roxbury,0.0,25025
194070,2020-30-03,Worcester,0.0,25027
194093,2020-30-03,LANSING FILLEY ST,1.0,26065
194101,2020-30-03,GRAND RAPIDS,0.0,26081
194116,2020-30-03,MONROE STERLING ST PK,0.0,26115
194123,2020-30-03,WEST OLIVE,0.0,26139
194127,2020-30-03,PORT HURON,0.0,26147
194140,2020-30-03,ALLEN PARK,0.0,26163
194142,2020-30-03,DETROIT - SOUTHWEST ,0.0,26163
194150,2020-30-03,NMH48217,0.0,26163
